inspection_id,dba_name,address,raw_license,resolved_license,fix_status,candidate_licenses
1559498,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
1559474,BRITISH AIRWAYS,11601 W TOUHY AVE,0,,ambiguous,2517808;2517809;2522168;2522169
1559444,WONUT,835 N MICHIGAN,0,,unresolved,
1559422,Assumption Greek Orthodox Church,601 S Central AVE,0,,unresolved,
1547017,WONUT,835 N MICHIGAN,0,,unresolved,
1546912,BRITISH AIRWAYS,11601 W TOUHY AVE,0,,ambiguous,2517808;2517809;2522168;2522169
1546405,HOUSE OF BLUES-TENT,1300 S LYNN WHITE BLDG,0,,unresolved,
1528265,COMMUNITY CARE OPERATOR,4314 S WABASH,0,1843716,recovered_name_addr,1843716
1506510,IDA CROWN JEWISH ACADEMY,2828 W PRATT BLVD,0,,unresolved,
1528262,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
1546262,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1538087,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1538035,GEORGIA'S FOOD DEPOT,7352 S HALSTED ST,0,2419039,recovered_name_addr,2419039
1537787,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1506480,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
1533059,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
1387832,WATERFRONT TERRACE INC,7750 S SOUTH SHORE DR,0,12600,recovered_name_addr,12600
1532748,WATERFRONT TERRACE INC,7750 S SOUTH SHORE DR,0,12600,recovered_name_addr,12600
1528227,AVENUE CARE CENTER INC,4505 S DREXEL BLVD BLDG,0,15653,recovered_name_addr,15653
1516228,TAQUERIA LA CAPITAL,3508 W 63RD ST,0,,unresolved,
1528086,SAINT JOSEPH HOSPITAL,2900 N LAKE SHORE DR,0,,ambiguous,1144380;1144381
1528096,TAQUERIA LA CAPITAL,3508 W 63RD ST,0,,unresolved,
1528221,COMMUNITY CARE OPERATOR,4314 S WABASH,0,1843716,recovered_name_addr,1843716
1453794,LA FLOR DE MAYO ICE CREAM,1819 W CERMAK RD,0,,unresolved,
1528212,INTERNATIONAL CHILDREN'S CRISIS CENTER,3500 S GILES AVE,0,1875500,recovered_name_addr,1875500
1528207,SOUTHVIEW MANOR,3311 S MICHIGAN AVE,0,2363297,recovered_name_addr,2363297
1522416,HAPPY FISH AND CHICKEN,5448 W HARRISON ST,0,2156721,recovered_name_addr,2156721
1513168,ESSENTIAL HEALTHY LIVING INC.,4107 W 47TH ST,0,,unresolved,
1512861,LA MICHOACANA,4346 S California AVE,0,,unresolved,
1512845,HERBAL LIFE,1854 W 18TH ST,0,,unresolved,
1512689,HAMPTON INN & SUITES/GIFT SHOP,33 W ILLINOIS ST,0,,unresolved,
1501629,BORINQUEN RESTAURANT #2,5247-5249 W BELMONT AVE,0,2374757,recovered_name_addr,2374757
1501403,PALETERIA LA TRADICION DE MICHOACAN,3211 N CICERO AVE,0,2328292,recovered_name_addr,2328292
1501398,LAS QUECAS,2500 S CHRISTIANA AVE,0,2133988,recovered_name_addr,2133988
1501210,HERBAL LIFE,1854 W 18TH ST,0,,unresolved,
1480316,RIB LADY 2,4203 W CERMAK RD,0,,unresolved,
1307620,ANTIOCH MISSIONARY BAPTIST CHURCH,415 W ENGLEWOOD AVE,0,,unresolved,
1464444,IDA CROWN JEWISH ACADEMY,2828 W PRATT BLVD,0,,unresolved,
1493605,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
1493556,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1325117,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1464379,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
1480206,RIB LADY 2,4203 W CERMAK RD,0,,unresolved,
1490769,PALETERIA LA TRADICION DE MICHOACAN,3211 N CICERO AVE,0,2328292,recovered_name_addr,2328292
1464365,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
1490391,ST. TERESA OF AVILA,1950 N KENMORE AVE,0,,unresolved,
1467372,"QuiteFrankly,Ltd.",1400 S JEFFERSON ST,0,,unresolved,
1385442,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1445232,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
1385410,EMELIA OCAMPO,4422 W ARMITAGE AVE,0,,unresolved,
1385404,Assumption Greek Orthodox Church,601 S Central AVE,0,,unresolved,
1385399,EMELIA OCAMPO,4422 W ARMITAGE AVE,0,,unresolved,
1473701,ST. TERESA OF AVILA,1950 N KENMORE AVE,0,,unresolved,
1473587,RIB LADY 2,4203 W CERMAK RD,0,,unresolved,
1473506,St. Vincent De Paul Church,1010 W WEBSTER AVE,0,,unresolved,
1199375,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
1473422,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1453370,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
1473212,LAKE VIEW LUTHERAN CHURCH,835 W ADDISON AVE,0,,unresolved,
1385357,RIB LADY 2,4203 W CERMAK RD,0,,unresolved,
1464297,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1435226,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1435224,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1459918,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
1305579,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1152076,ARGENTINA FOODS,4500 S WOOD ST,,57047,recovered_name_addr,57047
1434648,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
1434541,LA FLOR DE MAYO ICE CREAM,1819 W CERMAK RD,0,,unresolved,
1434534,ALL SAINTS EPISCOPAL CHURCH,4550 N HERMITAGE AVE,0,,unresolved,
1395726,LAS QUECAS,2500 S CHRISTIANA AVE,0,2133988,recovered_name_addr,2133988
1395629,LAS QUECAS,2500 S CHRISTIANA AVE,0,2133988,recovered_name_addr,2133988
1345799,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
1370166,LA MICHOACANA,4346 S California AVE,0,,unresolved,
1370015,LA MICHOACANA,4346 S California AVE,0,,unresolved,
1369440,DREAM DINNERS,2124 W BELMONT AVE,0,,ambiguous,1845013;2284915
1199085,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
1360997,"VINCES PIZZERIA & TAQUERIA, INC",1527 W DEVON AVE,0,2284718,recovered_name_addr,2284718
1151635,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO,6212 S SANGAMON,0,,unresolved,
1188704,DREAM DINNERS,2124 W BELMONT AVE,0,,ambiguous,1845013;2284915
1360771,GUSI'S PIZZA,10606 S TORRENCE AVE,0,,ambiguous,1986474;2823382;2929244
1151592,TAQUERIA CHILE BRAVO,2100 W 22 ND PL,0,,unresolved,
1139078,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
1360212,ST. EUGENE PARISH,5220 N CANFIELD AVE,0,,unresolved,
1343378,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1353955,"VINCES PIZZERIA & TAQUERIA, INC",1527 W DEVON AVE,0,2284718,recovered_name_addr,2284718
1099104,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
1322586,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
1353773,"VINCES PIZZERIA & TAQUERIA, INC",1527 W DEVON AVE,0,2284718,recovered_name_addr,2284718
1353691,WE SERVE FOOD MART INC.,10857 S HALSTED ST,0,2271745,recovered_name_addr,2271745
1353662,WE SERVE FOOD MART INC.,10857 S HALSTED ST,0,2271745,recovered_name_addr,2271745
1146459,ITALIAN PIZZA KITCHEN,823 W EASTMAN ST,0,,ambiguous,1937122;2269719
1296454,ST KEVIN'S CHURCH,10509 S TORRENCE AVE,0,,unresolved,
1353402,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1353232,ITALIAN PIZZA KITCHEN,823 W EASTMAN ST,0,,ambiguous,1937122;2269719
1235825,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1198907,St. Vincent De Paul Church,1010 W WEBSTER AVE,0,,unresolved,
1343315,16TH STREET NEWSSTAND,3934 W 16TH ST,0,,unresolved,
1335927,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1335930,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1198895,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1198890,ST. TERESA OF AVILA,1950 N KENMORE AVE,0,,unresolved,
1092423,LAKE VIEW LUTHERAN CHURCH,835 W ADDISON AVE,0,,unresolved,
1324467,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
1198859,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1198844,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
1138912,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
1235722,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
1235707,ALL SAINTS EPISCOPAL CHURCH,4550 N HERMITAGE AVE,0,,unresolved,
1322367,FOODA,600 W CHICAGO AVE,0,2664783,recovered_name_addr,2664783
1138820,LA SALLE POWER CO.,500 N LA SALLE DR,0,,unresolved,
1188496,UNLICENSED,7559 N RIDGE BLVD,0,,ambiguous,1926718;1927524;2203994
1138786,FOODA,321 N CLARK ST,0,,unresolved,
1202626,MY GIRLFRIENDS KITCHEN,4335 W Madison ST,0,2231793,recovered_name_addr,2231793
1321538,Birrieria Aquascalientes,5025 W Belmont AVE,0,,unresolved,
1188451,UNLICENSED,7559 N RIDGE BLVD,0,,ambiguous,1926718;1927524;2203994
1319296,SHARKS,660 E 79TH ST,0,,unresolved,
1300953,UNLICENSED,7559 N RIDGE BLVD,0,,ambiguous,1926718;1927524;2203994
1313323,PACIFIC GARDEN MISSION,1458 S CANAL ST,0,,unresolved,
1096621,ILLEGAL OPERATION,3030 S WENTWORTH AVE,0,,unresolved,
1114528,ILLEGAL OPERATION,3030 S WENTWORTH AVE,0,,unresolved,
1235462,CHICAGO PARK DISTRICT,5917 N BROADWAY,0,,unresolved,
1202458,ESSENTIAL HEALTHY LIVING INC.,4107 W 47TH ST,0,,unresolved,
1305208,BELLY UP RESTAURANT,1999 E HAYES DR,0,,unresolved,
1227591,MONTOYA'S ICE CREAM,2911 W 59TH ST,0,,unresolved,
1174396,HOPE HOUSE,3551 W ROOSEVELT RD,0,,unresolved,
1084357,UNION LEAGUE BOYS & GIRLS CLUBS,2157 W 19TH ST,0,,unresolved,
1158436,UNKNOWN,300 E 47TH,0,,unresolved,
1234654,ST. EUGENE PARISH,5220 N CANFIELD AVE,0,,unresolved,
1174335,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1234559,GRILL MASTER'S,512 E 71ST ST,0,,unresolved,
1234451,LA MICHOACANA IN PILSEN,1348 W 18TH ST,0,2177598,recovered_name_addr,2177598
1234544,GRILL MASTER'S,512 E 71ST ST,0,,unresolved,
1188285,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
1234307,Irving Park Community Food Pantry,3801 N Keeler AVE,0,,unresolved,
1138402,CHURRO FACTORY,600 E GRAND AVE,0,,ambiguous,2049340;2423155
1088227,KENNY,8601 S STONY ISLAND AVE,0,,unresolved,
1235274,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1230003,BABYCAKES GOURMET LLC.,324 N LEAVITT ST,0,,unresolved,
1229985,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1138369,AMERICA'S DOG,600 E GRAND AVE,0,,ambiguous,2261910;2262007;2470209
1138370,AMERICA'S DOG,600 E GRAND AVE,0,,ambiguous,2261910;2262007;2470209
1088210,KENNY,8601 S STONY ISLAND AVE,0,,unresolved,
1202334,ST.PANCRATIUS,2957 W 40TH PL,0,,unresolved,
1202335,PRIMO #2,2600 W 35TH ST,0,,unresolved,
1134349,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
1277227,Herbalife,6214 W DIVERSEY AVE,0,,unresolved,
1229649,COMPLETELY NUTS,600 E GRAND AVE,0,,ambiguous,2333366;2333367;2464968
1229652,COMPLETELY NUTS,600 E GRAND AVE,0,,ambiguous,2333366;2333367;2464968
1277222,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1150466,THE SALVATION ARMY/KROC CENTER,1250 W 119th st ST,0,,unresolved,
1229587,NORMA'S MINI STORE,2059 W 21ST ST,0,,unresolved,
1229561,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1198311,LAKE VIEW LUTHERAN CHURCH,835 W ADDISON AVE,0,,unresolved,
1229456,GUSI'S PIZZA,10606 S TORRENCE AVE,0,,ambiguous,1986474;2823382;2929244
1229479,ALVARO JIMENEZ,4553 S ASHLAND AVE,0,,unresolved,
1229323,Herbalife,6214 W DIVERSEY AVE,0,,unresolved,
1229319,PURE VIBES,834 N ASHLAND AVE,0,,unresolved,
1215054,Herbalife,6214 W DIVERSEY AVE,0,,unresolved,
1184330,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,,,unresolved,
1214859,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1214833,St. Vincent De Paul Church,1010 W WEBSTER AVE,0,,unresolved,
1170219,HOPE HOUSE,3551 W ROOSEVELT RD,0,,unresolved,
1170214,HOPE HOUSE,3551 W ROOSEVELT RD,0,,unresolved,
1214646,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1214641,THE SALVATION ARMY/KROC CENTER,1250 W 119th st ST,0,,unresolved,
1214649,HOPE HOUSE,3551 W ROOSEVELT RD,0,,unresolved,
1286054,SOUL GOURMET,740 W 63ST,0,,unresolved,
1214574,HOPE HOUSE,3551 W ROOSEVELT RD,0,,unresolved,
1214521,WENDY'S,8300 S ASHLAND AVE,0,,ambiguous,53140;53147
1196277,SARAH'S CIRCLE,4750 N SHERIDAN RD,0,,unresolved,
1138249,CHICAGO LIGHTS,126 E CHESTNUT ST,0,,unresolved,
1225208,ST. LEONARD'S MINISTRIES,2100-10 W WARREN BLVD,0,,unresolved,
1214370,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
1214351,SALVATION ARMY ARC CLYBOURN,2258 N CLYBOURN AVE,0,,unresolved,
1158244,SUBWAY,6031 S ELLIS AVE,0,,unresolved,
679851,SALVATION ARMY ARC CLYBOURN,2258 N CLYBOURN AVE,0,,unresolved,
920231,WENDY'S,8300 S ASHLAND AVE,0,,ambiguous,53140;53147
679355,CHICKIE'S RESTAURANT CO. INC.,2839 S PULASKI RD,0,2148062,recovered_name_addr,2148062
1182220,CHRISTIAN FELLOWSHIP FLOCK/REBANO CHURCH,2435 W DIVISION ST,0,,unresolved,
920216,WENDY'S,8300 S ASHLAND AVE,0,,ambiguous,53140;53147
